timestamp,open,high,low,close,volume
2024-10-05T16:00:00Z,62167.65000000,62180.00000000,61790.00000000,61848.48000000,1408.81584000
2024-10-05T20:00:00Z,61848.48000000,62100.00000000,61700.00000000,62058.00000000,1014.73622000
2024-10-06T00:00:00Z,62058.01000000,62150.00000000,61876.00000000,61878.66000000,882.65112000
2024-10-06T04:00:00Z,61878.66000000,62010.00000000,61798.97000000,61949.01000000,907.06061000
2024-10-06T08:00:00Z,61949.01000000,62176.75000000,61922.00000000,62101.92000000,936.78235000
2024-10-06T12:00:00Z,62101.92000000,62777.00000000,62065.31000000,62720.01000000,3063.00545000
2024-10-06T16:00:00Z,62720.01000000,62975.00000000,62550.00000000,62631.38000000,1681.72471000
2024-10-06T20:00:00Z,62631.38000000,62912.33000000,62302.00000000,62819.91000000,1435.63753000
2024-10-07T00:00:00Z,62819.91000000,63970.19000000,62657.44000000,63530.51000000,4456.00399000
2024-10-07T04:00:00Z,63530.51000000,63753.91000000,63300.48000000,63531.99000000,2115.03780000
2024-10-07T08:00:00Z,63532.00000000,63706.00000000,62649.95000000,63135.44000000,4457.19558000
2024-10-07T12:00:00Z,63135.45000000,64478.19000000,62825.37000000,63651.60000000,7602.50861000
2024-10-07T16:00:00Z,63651.59000000,63906.57000000,62735.90000000,63382.00000000,4094.49583000
2024-10-07T20:00:00Z,63381.99000000,63410.00000000,62128.00000000,62224.00000000,3240.94339000
2024-10-08T00:00:00Z,62224.01000000,62820.00000000,62156.02000000,62629.80000000,2759.18935000
2024-10-08T04:00:00Z,62629.80000000,62778.04000000,62005.00000000,62319.99000000,2588.87096000
2024-10-08T08:00:00Z,62319.99000000,62670.16000000,62193.63000000,62624.01000000,2240.95507000
2024-10-08T12:00:00Z,62624.02000000,63200.00000000,61864.89000000,62288.01000000,6977.22252000
2024-10-08T16:00:00Z,62288.01000000,62598.00000000,61860.31000000,62245.53000000,3585.78327000
2024-10-08T20:00:00Z,62245.99000000,62565.95000000,62026.13000000,62160.49000000,1550.20254000
2024-10-09T00:00:00Z,62160.50000000,62494.00000000,62002.50000000,62394.07000000,2218.57179000
